Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
Breakout,,"Seventeen-year-old Audelia Thigpen decides to drive away from her Los Angeles foster home, but gets stuck in a traffic jam, which gives her time to reflect on her own and others' lives.",https://cdn.vocabulary.com/units/7cnesl7r/cover.png?width=220&v=1899da448ee,https://www.amazon.com/dp/0689871899?tag=vocabulary01-20,Paul Fleischman,Literature,/lists/7cnesl7r/breakout
By the Great Horn Spoon!,,"During the Gold Rush, twelve-year-old Jack journeys to California in hopes of striking it rich.",https://cdn.vocabulary.com/units/7d34ll2z/cover.jpg?width=220&v=177074511bc,https://www.amazon.com/dp/0316286125?tag=vocabulary01-20,Sid Fleischman,Grade 5,/lists/7d34ll2z/by-the-great-horn-spoon
"Carry On, Mr. Bowditch",,"This novel is a fictionalized biography of Nathaniel Bowditch, a mathematical genius who begins work as an indentured servant on a ship before becoming a captain and celebrated navigator.",https://cdn.vocabulary.com/units/7e6dhalb/cover.jpeg?width=220&v=1803ceb8d8e,https://www.amazon.com/dp/0618250743?tag=vocabulary01-20,Jean Lee Latham,"Grade 6,Grade 7,Grade 8,Literature",/lists/7e6dhalb/carry-on-mr-bowditch
Americanah,,"This novel tells the story of Ifemelu and Obinze, Nigerians who immigrate to the United States and London, respectively, and eventually reunite in their homeland.",https://cdn.vocabulary.com/units/7el2obqu/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0307455920?tag=vocabulary01-20,Chimamanda Ngozi Adichie,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7el2obqu/americanah
You're Not Supposed to Die Tonight,,"At an upstate New York terror-simulation experience based on events from the slasher film The Curse of Camp Mirror Lake, seventeen-year-old Charity is supposed to be the final girl who survives.",https://cdn.vocabulary.com/units/7f6ppzco/cover.png?width=220&v=18d8982b0da,https://www.amazon.com/dp/1547611545?tag=vocabulary01-20,Kalynn Bayron,Literature,/lists/7f6ppzco/youre-not-supposed-to-die-tonight
Words to Describe Art and Literature,,"Looking for the perfect word to describe a blockbuster movie, a favorite novel, or a museum's latest exhibit? This collection of artsy adjectives will help you paint pictures with words!",https://cdn.vocabulary.com/units/7fsl7oc6/feature.png?width=500&v=17b7e386e7e,,,Just for Fun,/lists/7fsl7oc6/words-to-describe-art-and-literature
Rules,,"To help her younger brother make sense of life in Maine (and avoid embarrassment), twelve-year-old Catherine writes down a list of rules.",https://cdn.vocabulary.com/units/7huzzjxv/cover.jpeg?width=220&v=188defa7620,https://www.amazon.com/dp/0439443830?tag=vocabulary01-20,Cynthia Lord,"Grade 5,Literature",/lists/7huzzjxv/rules
Beowulf,,Nobel Prize-winning poet Seamus Heaney translates the Old English epic poem about a warrior's battles with a series of monsters.,https://cdn.vocabulary.com/units/7imftoaa/cover.jpeg?width=220&v=16e651841da,https://www.amazon.com/dp/0393320979?tag=vocabulary01-20,Seamus Heaney,"Grade 12,Literature",/lists/7imftoaa/beowulf
Dress Coded,,"Eighth-grader Molly is fed up with her school's unfair dress code policy, so she starts a podcast to protest it, sparking a rebellion.",https://cdn.vocabulary.com/units/7imqvuqd/cover.jpeg?width=220&v=183a4037a5a,https://www.amazon.com/dp/1984816438?tag=vocabulary01-20,Carrie Firestone,Literature,/lists/7imqvuqd/dress-coded
One Half from the East,,"The youngest of four daughters, ten-year-old Obayda must pretend to be a boy to help her family in Afghanistan.",https://cdn.vocabulary.com/units/7ipf2nej/cover.png?width=220&v=1890d587f6c,https://www.amazon.com/dp/0062421913?tag=vocabulary01-20,Nadia Hashimi,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7ipf2nej/one-half-from-the-east
Candide,,"In this satirical French novella, a wide-eyed optimist gradually becomes disillusioned. Learn these words from the Modern Library translation. Read the full text here.",https://cdn.vocabulary.com/units/7isccfd2/cover.jpeg?width=220&v=16e85a01a3d,https://www.amazon.com/dp/0812972015?tag=vocabulary01-20,Voltaire,"Grade 9,Grade 10",/lists/7isccfd2/candide
Purple Hibiscus,,"Kambili and Jaja's life among the elite in Nigeria isn't so easy under the thumb of their oppressive father. When the country becomes mired in political turmoil, they are sent to stay with their aunt, where they learn a different way of life.",https://cdn.vocabulary.com/units/7iw4n4kz/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B00B78AIV0?tag=vocabulary01-20,Chimamanda Ngozi Adichie,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7iw4n4kz/purple-hibiscus
The Chosen,,"In the 1940s, two Jewish teenagers from different backgrounds develop a deep friendship as they pursue their ambitions.",https://cdn.vocabulary.com/units/7kazeps7/cover.jpeg?width=220&v=16c2ff786db,https://www.amazon.com/dp/0449213447?tag=vocabulary01-20,Chaim Potok,Literature,/lists/7kazeps7/chosen
Sugar,,"Ten-year-old Sugar endures grueling work on a sugar plantation, but her friendships with the plantation owner's son and new Chinese laborers offer her hope and community.",https://cdn.vocabulary.com/units/7lmoh4cx/cover.jpeg?width=220&v=17010da05d8,https://www.amazon.com/dp/0316043060?tag=vocabulary01-20,Jewell Parker Rhodes,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/7lmoh4cx/sugar
Founding Brothers,The Revolutionary Generation,"This nonfiction account explores the lives and ideas of six ""Founding Fathers"" of the United States: George Washington, Alexander Hamilton, Thomas Jefferson, Benjamin Franklin, John Adams, and James Madison.",https://cdn.vocabulary.com/units/7ma5mfw6/cover.jpeg?width=220&v=1761f1fac97,https://www.amazon.com/dp/0375705244?tag=vocabulary01-20,Joseph J. Ellis,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/7ma5mfw6/founding-brothers
Dicey's Song,"The Tillerman Cycle, Book 2",Dicey and her siblings adjust to life on their grandmother's farm.,https://cdn.vocabulary.com/units/7mabkkue/cover.jpeg?width=220&v=17abf36ef99,https://www.amazon.com/dp/1442428791?tag=vocabulary01-20,Cynthia Voigt,Literature,/lists/7mabkkue/diceys-song
Foreign Words and Phrases Used in English,,"You've got carte blanche to learn these foreign words and phrases that commonly appear in English speech and writing. Whether you want to add gravitas to your writing or simply to avoid making a faux pas, mastering these words will help you become a bona fide vocabulary star!",https://cdn.vocabulary.com/units/7mdntuqn/feature.png?width=500&v=179d7a7d371,,,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Roots & Affixes",/lists/7mdntuqn/foreign-words-and-phrases-commonly-used-by-english-speakers
Watched,,"After a minor run-in with the police, eighteen-year-old Naeem is offered a terrible choice: go to court or spy on members of his community.",https://cdn.vocabulary.com/units/7mwkrof4/cover.jpeg?width=220&v=16d1d0543e6,https://www.amazon.com/dp/0553534211?tag=vocabulary01-20,Marina Budhos,Literature,/lists/7mwkrof4/watched
Fallen Angels,,"After finishing high school, aspiring writer Richard Perry does not have the money for college, so he decides to enlist in the army and ends up fighting for his life in Vietnam.",https://cdn.vocabulary.com/units/7nyspiyy/cover.jpeg?width=220&v=189d69205ab,https://www.amazon.com/dp/0545055768?tag=vocabulary01-20,Walter Dean Myers,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7nyspiyy/fallen-angels
The Remains of the Day,,This novel by Nobel laureate Kazuo Ishiguro explores the interior life of a traditional English butler.,https://cdn.vocabulary.com/units/7o2tflqb/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0679731725?tag=vocabulary01-20,Kazuo Ishiguro,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7o2tflqb/remains-of-the-day
A Place to Belong,,"Like many Japanese-Americans, Hanako and her family are imprisoned in an American internment camp during World War II. After the war ends, they emigrate to Japan — but they struggle to make a home in a country that is unfamiliar to them.",https://cdn.vocabulary.com/units/7o7p5vkt/cover.jpeg?width=220&v=16da6ae709d,https://www.amazon.com/dp/1481446649?tag=vocabulary01-20,Cynthia Kadohata,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7o7p5vkt/place-to-belong
If You Come Softly,,"Two teenagers, both of whom feel like outsiders at their prep school, form a close bond.",https://cdn.vocabulary.com/units/7oj3dt3p/cover.jpeg?width=220&v=17c318a5706,https://www.amazon.com/dp/0142415227?tag=vocabulary01-20,Jacqueline Woodson,Literature,/lists/7oj3dt3p/if-you-come-softly
Zachary Ying and the Dragon Emperor,,"Possessed by the two-thousand-year-old spirit of the First Emperor Ying Zheng, twelve-year-old Zack must travel from Maine to China to save both his mom and the mortal realm.",https://cdn.vocabulary.com/units/7olar46b/cover.png?width=220&v=18dd2406553,https://www.amazon.com/dp/1665900717?tag=vocabulary01-20,Xiran Jay Zhao,Literature,/lists/7olar46b/zachary-ying-and-the-dragon-emperor
"Nine, Ten",A September 11 Story,"This novel traces the lives of four middle schoolers before, during, and after September 11, 2001.",https://cdn.vocabulary.com/units/7om2rkcf/cover.jpeg?width=220&v=16c256944c0,https://www.amazon.com/dp/1442485078?tag=vocabulary01-20,Nora Raleigh Baskin,Literature,/lists/7om2rkcf/nine-ten
The House of the Scorpion,,"This award-winning dystopian novel tells the story of Matt Alacrán, clone and captive of a powerful feudal lord. Follow Matt as he tries to escape the sinister forces at work in the country of Opium.",https://cdn.vocabulary.com/units/7p3xx6xs/cover.jpeg?width=220&v=188def7928e,https://www.amazon.com/dp/0689852231?tag=vocabulary01-20,Nancy Farmer,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/7p3xx6xs/house-of-the-scorpion
"The Ear, the Eye and the Arm",,"In the year 2194, three daring children are on the run in Zimbabwe—but three detectives are hot on their trail.",https://cdn.vocabulary.com/units/7pbjhwvv/cover.jpeg?width=220&v=16c24db8381,https://www.amazon.com/dp/054535661X?tag=vocabulary01-20,Nancy Farmer,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7pbjhwvv/ear-the-eye-and-the-arm
A Portrait of the Artist as a Young Man,,"In this modernist classic, Stephen Dedalus develops into an artist and challenges the traditional Irish values with which he grew up. Read the full text here.",https://cdn.vocabulary.com/units/7ptemks5/cover.jpeg?width=220&v=16c24ae8a46,https://www.amazon.com/dp/0142437344?tag=vocabulary01-20,James Joyce,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7ptemks5/portrait-of-the-artist-as-a-young-man
Ripped from the Headlines: April 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/7ptxkr7y/feature.png?width=500&v=17fe0b54c0d,,,Events,/lists/7ptxkr7y/ripped-from-the-headlines-april-2021
Language of the Test,"Learn to Speak ""SAT""","Language of the Test words are academic vocabulary terms that frequently appear in SAT ""test talk."" They are not the words that may appear in the reading passages; they are the words that show up everywhere else. In fact, we just used a Language of the Test word in the previous sentence. Find it? If you guessed passage, you're right. You can't do well on the SAT if you don't fully understand the academic language being used in the test directions, in the questions, and in the answer options.",https://cdn.vocabulary.com/units/7q3fdlxa/feature.png?width=500&v=17a3e375044,,,"Grade 11,Grade 12,Test-Prep",/lists/7q3fdlxa/language-of-the-test
Dragon Hoops,,"In this nonfiction narrative, told in graphic form, Gene Luen Yang follows the Bishop O'Dowd High School basketball team during one eventful season and reflects on his own work as a storyteller.",https://cdn.vocabulary.com/units/7qq34f5t/cover.jpeg?width=220&v=173e97ec5bc,https://www.amazon.com/dp/1626720797?tag=vocabulary01-20,Gene Luen Yang,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/7qq34f5t/dragon-hoops
The Science of Breakable Things,,A seventh-grader's interest in science helps her come to terms with her mother's depression.,https://cdn.vocabulary.com/units/7qzk67tr/cover.jpg?width=220&v=17c7f6e7ce4,https://www.amazon.com/dp/1524715697?tag=vocabulary01-20,Tae Keller,"Grade 7,Literature",/lists/7qzk67tr/science-of-breakable-things
Brain on Fire,My Month of Madness,"In this memoir, journalist Susannah Cahalan recounts her battle with a mysterious and terrifying neurological illness at the age of 24.",https://cdn.vocabulary.com/units/7rgeuo4a/cover.jpeg?width=220&v=1717e9a3009,https://www.amazon.com/dp/1451621388?tag=vocabulary01-20,Susannah Cahalan,Non-Fiction,/lists/7rgeuo4a/brain-on-fire
Silent to the Bone,,Connor's best friend Branwell hasn't said a word since he was accused of seriously injuring his younger sister. Connor is determined to find out what really happened so that Branwell can clear his name.,https://cdn.vocabulary.com/units/7sdgtavn/cover.jpeg?width=220&v=16c256c7165,https://www.amazon.com/dp/0689836023?tag=vocabulary01-20,E.L. Konigsburg,Literature,/lists/7sdgtavn/silent-to-the-bone
Ripped from the Headlines: June 2020,Our Weekly Roundups of Words Used in the News,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/7shuvmtt/feature.png?width=500&v=172f0bea62a,,,Events,/lists/7shuvmtt/ripped-from-the-headlines-june-2020
Fourth Grade Rats,,"In this sequel to Third Grade Angels, Suds Morton tries to take his first steps to becoming a man by acting tough and mean.",https://cdn.vocabulary.com/units/7sj5qtfh/cover.png?width=220&v=187fd026e4d,https://www.amazon.com/dp/0545464789?tag=vocabulary01-20,Jerry Spinelli,Grade 5,/lists/7sj5qtfh/fourth-grade-rats
I'll Give You the Sun,,"Jude and Noah are talented, artistic, impassioned teenagers—and fraternal twins. In this novel, they take turns telling the story of how their family falls apart—and comes together again.",https://cdn.vocabulary.com/units/7so6ovxl/cover.jpeg?width=220&v=16d4531fa42,https://www.amazon.com/dp/0803734964?tag=vocabulary01-20,Jandy Nelson,"Grade 8,Grade 10,Literature",/lists/7so6ovxl/ill-give-you-the-sun
Booked,,Kwame Alexander scores again with this story about the soccer-playing son of a linguistics professor. This list of words can assist your goal of improving your vocabulary.,https://cdn.vocabulary.com/units/7sw2kcie/cover.jpg?width=220&v=16d1d004fd3,https://www.amazon.com/dp/1328596303?tag=vocabulary01-20,Kwame Alexander,"Grade 7,Non-Fiction",/lists/7sw2kcie/booked
Genuine Fraud,,"This suspenseful novel, told in reverse chronological order, follows Jule West Williams, a scrappy and resourceful orphan who develops an intense friendship with Imogen, a privileged heiress.",https://cdn.vocabulary.com/units/7ueb7jgi/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B01N20COV4?tag=vocabulary01-20,E. Lockhart,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7ueb7jgi/genuine-fraud
The Henna Wars,,"Set in Dublin, Ireland, Nishat and her childhood friend Flávia contend one another in a high school contest to create the best henna business.",https://cdn.vocabulary.com/units/7ulx54jq/cover.jpeg?width=220&v=18018b4b152,https://www.amazon.com/dp/1624149685?tag=vocabulary01-20,Adiba Jaigirdar,Literature,/lists/7ulx54jq/henna-wars
A Room with a View,,"In the early 20th century, a young Englishwoman travels through Italy. Read the full text here.",https://cdn.vocabulary.com/units/7w5hlk3w/cover.jpeg?width=220&v=17865ab48b6,https://www.amazon.com/dp/0553213237?tag=vocabulary01-20,E.M. Forster,Grade 11,/lists/7w5hlk3w/room-with-a-view
The Weight of Our Sky,,Sixteen-year-old Melati must brave a riot and grapple with her obsessive-compulsive disorder as she attempts to reunite with her mother in 1969 Malaysia.,https://cdn.vocabulary.com/units/7wf3zxgn/cover.jpeg?width=220&v=173eed0b00d,https://www.amazon.com/dp/1534426086?tag=vocabulary01-20,Hanna Alkaf,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7wf3zxgn/weight-of-our-sky
When We Were Infinite,,"Beth, Sunny, Grace, and Brandon make a vow to protect their friend Jason, but tensions strain their relationships with one another.",https://cdn.vocabulary.com/units/7wqtf5bc/cover.jpeg?width=220&v=17dbab0dd7a,https://www.amazon.com/dp/1534468218?tag=vocabulary01-20,Kelly Loy Gilbert,Literature,/lists/7wqtf5bc/when-we-were-infinite
One May At A Time: An Efflorescence of Vocabulary,Explore These Lists From the May Calendar,"Put some spring in your lingo with this freshly picked collection of lists from the May calendar. This month boasts some wonderfully vocab-rich occasions, from Mother’s Day to Cinco de Mayo to every Star Wars fan’s favorite holiday — May the 4th. There’s even Pack Rat Day, so if you’re a collector of words you’ll have plenty to add to your lexicon.",https://cdn.vocabulary.com/units/7ws6jtnx/feature.png?width=500&v=18f7271df56,,,Just for Fun,/lists/7ws6jtnx/one-may-at-a-time-an-efflorescence-of-vocabulary
A World of Color,,"When it comes to assembling a collection of vocabulary color words, why settle for bland names when you can infuse it with a burst of creativity? These fun names for your colorful lexicon not only add an element of playfulness but also make the process of learning and exploring the nuances of colors all the more enjoyable.",https://cdn.vocabulary.com/units/7wya6pjg/feature.png?width=500&v=193089cf688,,,Just for Fun,/lists/7wya6pjg/world-of-color
When My Name Was Keoko,,"This historical novel follows Sun-hee and her brother Tae-yul as their family grapples with political change, prejudice, and war during the Japanese occupation of Korea.",https://cdn.vocabulary.com/units/7xdho7ed/cover.jpg?width=220&v=171a8c835ea,https://www.amazon.com/dp/0547722397?tag=vocabulary01-20,Linda Sue Park,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7xdho7ed/when-my-name-was-keoko
Code Name Verity,,"Set during World War II, this historical novel tells the story of Julie, a British spy, and Maddie, a pilot. When the friends' plane goes down, Julie must fight to survive in Nazi-occupied France.",https://cdn.vocabulary.com/units/7xkd3hqp/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1423152883?tag=vocabulary01-20,Elizabeth Wein,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7xkd3hqp/code-name-verity
The Prince and the Dressmaker,,An inventive seamstress befriends a prince with an eye for unconventional fashion.,https://cdn.vocabulary.com/units/7xut4cpa/cover.jpeg?width=220&v=16c25637d83,https://www.amazon.com/dp/162672363X?tag=vocabulary01-20,Jen Wang,Literature,/lists/7xut4cpa/prince-and-the-dressmaker
Little Women,,"Meg, Jo, Beth, and Amy March are sisters whose personalities couldn't be more different. They share joy and heartbreak growing up in the shadow of the Civil War. Read the full text here.",https://cdn.vocabulary.com/units/7ytguelt/cover.jpeg?width=220&v=188f8113dd8,https://www.amazon.com/dp/0147514010?tag=vocabulary01-20,Louisa May Alcott,"Grade 8,Grade 9,Literature",/lists/7ytguelt/little-women
Arcadia,,"Set in a British country house, this award-winning play shifts between the early 19th century and the late 20th century and explores science, truth, and the relationship of past and present.",https://cdn.vocabulary.com/units/7ytqvhwe/cover.jpg?width=220&v=1826f7d91f7,https://www.amazon.com/dp/0571169341?tag=vocabulary01-20,Tom Stoppard,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/7ytqvhwe/arcadia
Ophelia,,Lisa Klein's adaptation of Shakespeare's Hamlet reimagines the famous tragedy from Ophelia's perspective.,https://cdn.vocabulary.com/units/7zjspknh/cover.jpeg?width=220&v=16c2954cbab,https://www.amazon.com/dp/1582348014?tag=vocabulary01-20,Lisa Klein,Literature,/lists/7zjspknh/ophelia
Watch Us Rise,,"Told in alternating perspectives, this novel follows the ups and downs of Jasmine and Chelsea, two girls who start a club to give young women at their school a voice.",https://cdn.vocabulary.com/units/7zrb664v/cover.jpeg?width=220&v=16c25698760,https://www.amazon.com/dp/154760008X?tag=vocabulary01-20,Renée Watson,Literature,/lists/7zrb664v/watch-us-rise
Ripped from the Headlines: May 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/a3urfm34/feature.png?width=500&v=1808f5198d2,,,Events,/lists/a3urfm34/ripped-from-the-headlines-may-2021
The Invisible Man,,"In this science fiction novel published in 1897, a brilliant scientist discovers a way to make himself invisible and is corrupted by his newfound powers.",https://cdn.vocabulary.com/units/a5xqnzrk/cover.jpeg?width=220&v=16ec89ac3b6,https://www.amazon.com/dp/0553213539?tag=vocabulary01-20,H.G. Wells,Just for Fun,/lists/a5xqnzrk/invisible-man
