Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
Common Senses,Sense-ational Word Roots,"Now hear this! Come to your senses and master words related to seeing, hearing, and touching. You’ll get a taste for roots like aud, phon, tact, and vid.",https://cdn.vocabulary.com/units/kvnetikm/feature.png?width=500&v=16f9c00d86f,,,Roots & Affixes,/lists/kvnetikm/common-senses
The School Story,,A twelve-year-old girl poses as a literary agent in order to get her best friend's novel published.,https://cdn.vocabulary.com/units/kvrtfrkk/cover.jpg?width=220&v=17b9dad4de4,https://www.amazon.com/dp/0689851863?tag=vocabulary01-20,Andrew Clements,Literature,/lists/kvrtfrkk/school-story
5th Grade World Cuisine,,"Sink your teeth into this vocabulary list and learning about world cuisine will be a piece of cake. You'll get a taste of international foods like baklava and bratwurst, guacamole and gumbo, pita and polenta. This list is so delicious that you'll want to eat your words!",https://cdn.vocabulary.com/units/kw7luszc/feature.png?width=500&v=18c7fcc87fe,,,Grade 5,/lists/kw7luszc/5th-grade-world-cuisine
An Indigenous Peoples' History of the United States,For Young People,"This award-winning book traces the history of indigenous peoples before, during, and after the founding of the United States of America.",https://cdn.vocabulary.com/units/kwx3v37g/cover.jpeg?width=220&v=1759e10e3c8,https://www.amazon.com/dp/0807049395?tag=vocabulary01-20,Roxanne Dunbar-Ortiz,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kwx3v37g/indigenous-peoples-history-of-the-united-states
Johnny Tremain,,"The year is 1773, and fourteen-year-old Johnny is an apprentice silversmith in Boston. When a terrible accident threatens his future, Johnny must quickly adapt — just as the American colonists join forces to break free from British rule.",https://cdn.vocabulary.com/units/kypqaxsr/cover.jpeg?width=220&v=1828d9604b3,https://www.amazon.com/dp/0547614322?tag=vocabulary01-20,Esther Forbes,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/kypqaxsr/johnny-tremain
Lifting as We Climb,Black Women's Battle for the Ballot Box,This book explores the achievements of black women in the American suffrage movement.,https://cdn.vocabulary.com/units/kzg5eavx/cover.jpeg?width=220&v=175030cab3f,https://www.amazon.com/dp/0451481542?tag=vocabulary01-20,Evette Dionne,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kzg5eavx/lifting-as-we-climb
Becoming Kareem,Growing Up On and Off the Court,"In this memoir, basketball star Kareem Abdul-Jabar recounts his youth and traces his path to the NBA.",https://cdn.vocabulary.com/units/l24syjsh/cover.jpeg?width=220&v=1736de390cf,https://www.amazon.com/dp/031655541X?tag=vocabulary01-20,Kareem Abdul-Jabbar,"Literature,Non-Fiction",/lists/l24syjsh/becoming-kareem
The Silence Between Us,,"Maya, a Deaf teenager, tries to adjust to her new school after moving across the country.",https://cdn.vocabulary.com/units/l2d7we67/cover.jpeg?width=220&v=17449e698ea,https://www.amazon.com/dp/0310766168?tag=vocabulary01-20,Alison Gervais,Literature,/lists/l2d7we67/silence-between-us
Ruby Holler,,Twins Dallas and Florida have been in and out of foster homes their entire lives—will they be able to trust their unconventional new guardians and find a home in Ruby Holler?,https://cdn.vocabulary.com/units/l2xmwgio/cover.jpeg?width=220&v=16c24eff4d9,https://www.amazon.com/dp/0060560150?tag=vocabulary01-20,Sharon Creech,Literature,/lists/l2xmwgio/ruby-holler
The Smartest Kid in the Universe,,"After twelve-year-old Jake accidentally eats ingestible information pills that he mistakes for jelly beans, he becomes the smartest kid in the world and must use his new brain power to help save his middle school from the evil vice principals' dastardly plot.",https://cdn.vocabulary.com/units/l4d3livm/cover.jpeg?width=220&v=1828d5c290a,https://www.amazon.com/dp/0525647813?tag=vocabulary01-20,Chris Grabenstein,Literature,/lists/l4d3livm/smartest-kid-in-the-universe
Locomotion,,"In this verse novel, eleven-year-old Lonnie reflects on his life in foster care.",https://cdn.vocabulary.com/units/l4fd44en/cover.jpeg?width=220&v=16e42a7c539,https://www.amazon.com/dp/0142415529?tag=vocabulary01-20,Jacqueline Woodson,"Grade 5,Literature",/lists/l4fd44en/locomotion
for colored girls who have considered suicide / when the rainbow is enuf,,"In Shange's groundbreaking ""choreopoem,"" a series of African-American women, identified only by the colors they wear, deliver monologues about their lives.",https://cdn.vocabulary.com/units/l65qixpo/cover.jpeg?width=220&v=18f2b029a63,https://www.amazon.com/dp/0684843269?tag=vocabulary01-20,Ntozake Shange,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/l65qixpo/for-colored-girls-who-have-considered-suicide-when-the-rainbow-is-enuf
Patron Saints of Nothing,,High school senior Jay Reguero travels to the Philippines to investigate his cousin's murder — and grapples with his identity as a Filipino American.,https://cdn.vocabulary.com/units/ladpqkhz/cover.jpeg?width=220&v=16dad2a657e,https://www.amazon.com/dp/0525554912?tag=vocabulary01-20,Randy Ribay,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ladpqkhz/patron-saints-of-nothing
The Bell Jar,,This semi-autobiographical novel chronicles a young woman's struggle with depression.,https://cdn.vocabulary.com/units/lal6fsan/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B0105VDUQ4?tag=vocabulary01-20,Sylvia Plath,Grade 11,/lists/lal6fsan/bell-jar
The Magical Imperfect,,"In a small California town, twelve-year-old Etan Hirsch has trouble talking when his life is shaken by earthquakes and the hospitalization of his mother.",https://cdn.vocabulary.com/units/lchl2kki/cover.png?width=220&v=18a04c5cc31,https://www.amazon.com/dp/1250833078?tag=vocabulary01-20,Chris Baron,Literature,/lists/lchl2kki/magical-imperfect
Our America,Life and Death on the South Side of Chicago,Two young men share their experiences growing up in a Chicago housing project.,https://cdn.vocabulary.com/units/lecmp5h5/cover.jpeg?width=220&v=16c25203099,https://www.amazon.com/dp/0671004646?tag=vocabulary01-20,LeAlan Jones,Non-Fiction,/lists/lecmp5h5/our-america
Speak,,"After calling the police during an end-of-summer party, Melinda is an outcast at school. How can Melinda tell the truth about what really happened when she won't even speak?",https://cdn.vocabulary.com/units/lfa6rth7/cover.jpeg?width=220&v=18f73cdd89d,https://www.amazon.com/dp/0312674392?tag=vocabulary01-20,Laurie Halse Anderson,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/lfa6rth7/speak
Solito: A Memoir,,"In this memoir, the author recounts how as a nine-year-old, he migrated from El Salvador to reunite with his parents in California.",https://cdn.vocabulary.com/units/lfd6wlgg/cover.png?width=220&v=18d9e8b3607,https://www.amazon.com/dp/0593498089?tag=vocabulary01-20,Javier Zamora,Non-Fiction,/lists/lfd6wlgg/solito-a-memoir
Mrs. Frisby and the Rats of NIMH,,"Mrs. Frisby and her children, a family of mice, must leave their home in order to escape the farmer's plow. Because her son Timothy is too sick to leave his bed, Mrs. Frisby enlists the help of a group of super-intelligent rats to help move her family to safety.",https://cdn.vocabulary.com/units/lfdd4ro2/cover.jpeg?width=220&v=16c24ec168a,https://www.amazon.com/dp/0689710682?tag=vocabulary01-20,Robert C. O'Brien,"Grade 6,Grade 7,Grade 8",/lists/lfdd4ro2/mrs-frisby-and-the-rats-of-nimh
Howards End,,This classic novel explores social class and conventions in early 20th-century England. Read the full text here.,https://cdn.vocabulary.com/units/lfik3ta7/cover.jpeg?width=220&v=178a2f343b6,https://www.amazon.com/dp/014118213X?tag=vocabulary01-20,E.M. Forster,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/lfik3ta7/howards-end
The Lightning Thief,"Percy Jackson and the Olympians, Book 1",Percy Jackson's normal life is turned upside down when gods from Greek mythology accuse him of stealing a supernatural weapon. Percy must find the real thief — and figure out his connection to the gods.,https://cdn.vocabulary.com/units/lg2ugvyz/cover.jpeg?width=220&v=18143b9b3ce,https://www.amazon.com/dp/0786838655?tag=vocabulary01-20,Rick Riordan,"Grade 5,Grade 6,Literature,Non-Fiction",/lists/lg2ugvyz/lightning-thief
"Dream, Annie, Dream",,"At a summer theater camp in Kansas, twelve-year-old Aoi Inoue decides to change her name to Annie Enoway, hoping that it would be the first step towards star-filled accomplishments.",https://cdn.vocabulary.com/units/lg4lvjy7/cover.png?width=220&v=18c7e5188a4,https://www.amazon.com/dp/0063017164?tag=vocabulary01-20,Waka T. Brown,Literature,/lists/lg4lvjy7/dream-annie-dream
Ronit and Jamil,,"In this verse novel based on Romeo and Juliet, Ronit and Jamil are star-crossed lovers who try to overcome geographical and familial barriers in Israel and Palestine.",https://cdn.vocabulary.com/units/lgryrnle/cover.png?width=220&v=18a049b1cc1,,Pamela Laskin,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/lgryrnle/ronit-and-jamil
A Wizard of Earthsea,,"In this fantasy novel, a young and powerful wizard named Ged must defeat a dark creature of his own creation.",https://cdn.vocabulary.com/units/lhb2yhkm/cover.jpeg?width=220&v=1757b82a40d,https://www.amazon.com/dp/0547773749?tag=vocabulary01-20,Ursula K. Le Guin,Literature,/lists/lhb2yhkm/wizard-of-earthsea
The Love Collection,Words to Love By,"Do you have a soft spot for romance? Or are you a cynic when it comes to love? Either way, you’ll be smitten with the love-ly lists we’ve collected in honor of Valentine’s Day.",https://cdn.vocabulary.com/units/lhjcn7kj/feature.png?width=500&v=194898c61f2,,,Just for Fun,/lists/lhjcn7kj/love-collection
Symphony for the City of the Dead,Dmitri Shostakovich and the Siege of Leningrad,"In 1941, composer Dmitri Shostakovich wrote a symphony in response to the relentless Siege of Leningrad. M.T. Anderson explores both the siege and Shostakovich's work in this award-winning nonfiction account.",https://cdn.vocabulary.com/units/liwec547/cover.jpeg?width=220&v=1756f8eccb2,https://www.amazon.com/dp/0763691003?tag=vocabulary01-20,M.T. Anderson,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/liwec547/symphony-for-the-city-of-the-dead
New From Here,,"Moving back to California from Hong Kong, ten-year-old Knox, his older brother Bowen, and younger sister Lea, must deal not only with the coronavirus but also the separation from their father and fearful suspicions of their background.",https://cdn.vocabulary.com/units/lj6b42uc/cover.png?width=220&v=18637e2155c,https://www.amazon.com/dp/1534488308?tag=vocabulary01-20,Kelly Yang,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/lj6b42uc/new-from-here
Ripped from the Headlines: May 2020,Our Weekly Roundups of Words Used in the News,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/ljpii24l/feature.png?width=500&v=1728448c960,,,Events,/lists/ljpii24l/ripped-from-the-headlines-april-2020
"Hey, Kiddo",,"Author and artist Jarrett J. Krosoczka, the creator of the Lunch Lady graphic novels, was raised by his grandparents due to his mother's struggles with addiction. In this memoir, he recounts growing up in a complicated and sometimes troubled family.",https://cdn.vocabulary.com/units/ljyioimr/cover.jpeg?width=220&v=16d1e05d8e1,https://www.amazon.com/dp/0545902487?tag=vocabulary01-20,Jarrett J. Krosoczka,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/ljyioimr/hey-kiddo
Ash,,"Ash is under the thumb of a heartless stepmother and torn between a promise to the menacing fairy Sidhean and her feelings for Kaisa, the king's huntress. Learn these words from Malinda Lo's lyrical retelling of the Cinderella story.",https://cdn.vocabulary.com/units/lkan7ciq/cover.jpeg?width=220&v=16c3010bf43,https://www.amazon.com/dp/031604010X?tag=vocabulary01-20,Malinda Lo,Literature,/lists/lkan7ciq/ash
Writing in the Classroom: Middle School,,"Have you got the write stuff? Find out by exploring this comprehensive collection of words related to writing. You'll review genres of writing, text structure, grammar and parts of speech, stages of the writing process, and much more. From introduction to conclusion, this list has got you covered.",https://cdn.vocabulary.com/units/lkccuplh/feature.png?width=500&v=1825f502e9f,,,"Grade 6,Grade 7,Grade 8",/lists/lkccuplh/writing-in-the-classroom-middle-school
Primates,"The Fearless Science of Jane Goodall, Dian Fossey, and Biruté Galdikas","Using a graphic novel format, this book explores the lives and work of primatologists Jane Goodall, Dian Fossey, and Biruté Galdikas.",https://cdn.vocabulary.com/units/lmglpnz6/cover.jpeg?width=220&v=16fce1c9415,https://www.amazon.com/dp/1250062934?tag=vocabulary01-20,Jim Ottaviani,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/lmglpnz6/primates
Essential Science Vocabulary,,"Whether you want to brush up on biology, study space science, or prep for a physics test, this collection of science vocabulary is for you! Our lists cover essential terms and concepts from all major scientific disciplines.",https://cdn.vocabulary.com/units/ln7kok2u/feature.png?width=500&v=18c3aac0f28,,,"Grade 9,Grade 10,Grade 11,Grade 12,Test-Prep",/lists/ln7kok2u/essential-science-vocabulary
Don't Want to Be Your Monster,,"Foster brothers in a family created by two vampires, ten-year-old Adam and fourteen-year-old Victor discover there's a murderer in their Washington town, but they respond in different ways to the violent spilling of blood.",https://cdn.vocabulary.com/units/lo742efu/cover.jpg?width=220&v=193309a9f66,https://www.amazon.com/dp/1774880490?tag=vocabulary01-20,Deke Moulton,Literature,/lists/lo742efu/dont-want-to-be-your-monster
Ripped from the Headlines: June 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/lojlpary/feature.png?width=500&v=18149a53d03,,,Events,/lists/lojlpary/ripped-from-the-headlines-june-2021
March: Book Three,,"Written with Andrew Aydin and illustrated by Nate Powell, Congressman John Lewis's award-winning graphic novel chronicles his experiences in the U.S. Civil Rights Movement.",https://cdn.vocabulary.com/units/lolsgjo6/cover.jpeg?width=220&v=16ddba2bcd8,https://www.amazon.com/dp/1603094024?tag=vocabulary01-20,John Lewis,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/lolsgjo6/march-book-three
Laura Dean Keeps Breaking Up with Me,,"In this award-winning graphic novel, Freddy struggles to break free from an unhealthy relationship.",https://cdn.vocabulary.com/units/lozz7vwf/cover.jpeg?width=220&v=16fd30c9cdf,https://www.amazon.com/dp/1626722595?tag=vocabulary01-20,Mariko Tamaki,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/lozz7vwf/laura-dean-keeps-breaking-up-with-me
The Autobiography of Malcolm X,As Told to Alex Haley,"In this powerful memoir, Malcolm X describes the development of his revolutionary consciousness and his transformation into an influential activist and leader.",https://cdn.vocabulary.com/units/lpjwj5rz/cover.jpeg?width=220&v=16c3008d879,https://www.amazon.com/dp/0345350685?tag=vocabulary01-20,Malcolm X,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/lpjwj5rz/autobiography-of-malcolm-x
The Boy on the Wooden Box,How the Impossible Became Possible...on Schindler's List,"In this memoir, Leyson details how he and his family survived the Holocaust with the help of Oskar Schindler.",https://cdn.vocabulary.com/units/lpufrfir/cover.jpeg?width=220&v=16e8985b338,https://www.amazon.com/dp/1442497823?tag=vocabulary01-20,Leon Leyson,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/lpufrfir/boy-on-the-wooden-box
Chasing Lincoln's Killer,,"Using trial manuscripts, archival materials, and interviews following President Abraham Lincoln's assassination, Swanson details the wild twelve-day chase to capture John Wilkes Booth.",https://cdn.vocabulary.com/units/lreytcpu/cover.jpeg?width=220&v=17f889c5584,https://www.amazon.com/dp/0439903548?tag=vocabulary01-20,James L. Swanson,"Grade 6,Grade 7,Grade 8,Non-Fiction",/lists/lreytcpu/chasing-lincolns-killer
Enchanted Air,"Two Cultures, Two Wings","In this memoir, poet Margarita Engle recounts her childhood in Cuba and the United States during the Cold War.",https://cdn.vocabulary.com/units/ls44c7kf/cover.jpeg?width=220&v=17a1658fc4e,https://www.amazon.com/dp/148143523X?tag=vocabulary01-20,Margarita Engle,"Grade 6,Grade 7,Grade 8,Non-Fiction",/lists/ls44c7kf/enchanted-air
The Friendship War,,"When sixth-grader Grace inspires a new craze for collecting buttons at her school, she inadvertently starts a war with her best friend.",https://cdn.vocabulary.com/units/ls6ywajt/cover.jpeg?width=220&v=171362a0e54,https://www.amazon.com/dp/0399557628?tag=vocabulary01-20,Andrew Clements,Literature,/lists/ls6ywajt/friendship-war
All Thirteen,The Incredible Cave Rescue of the Thai Boys' Soccer Team,This award-winning nonfiction book details the rescue of twelve soccer players and their coach from a flooded cave in Thailand.,https://cdn.vocabulary.com/units/ltynar6r/cover.jpeg?width=220&v=1793dfcabcb,https://www.amazon.com/dp/1536209457?tag=vocabulary01-20,Christina Soontornvat,"Grade 5,Grade 6,Grade 7,Grade 8,Literature,Non-Fiction",/lists/ltynar6r/all-thirteen
Nickel and Dimed,On (Not) Getting By in America,"In this exposé, the journalist goes undercover to learn about the struggles of low-wage workers in the United States.",https://cdn.vocabulary.com/units/lu35eqg3/cover.jpeg?width=220&v=189d0557a3d,https://www.amazon.com/dp/0312626681?tag=vocabulary01-20,Barbara Ehrenreich,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/lu35eqg3/nickel-and-dimed
The Giver,,"Twelve-year-old Jonas lives in a regimented community that is free from pain and suffering — but also free from joy, independence, and even color. When he is appointed the community's Receiver of Memory, Jonas begins to question everything he has been taught.",https://cdn.vocabulary.com/units/lu4iprml/cover.jpeg?width=220&v=16c301a4010,https://www.amazon.com/dp/0544336267?tag=vocabulary01-20,Lois Lowry,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/lu4iprml/giver
The Hot Zone,The Terrifying True Story of the Origins of the Ebola Virus,"In this riveting nonfiction account, Richard Preston traces the emergence and spread of the deadly Ebola virus.",https://cdn.vocabulary.com/units/lucwk3g5/cover.jpeg?width=220&v=16c300aff24,https://www.amazon.com/dp/0385479565?tag=vocabulary01-20,Richard Preston,"Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction,Just for Fun",/lists/lucwk3g5/hot-zone
Peter Pan,,"In this classic novel, Peter Pan brings three children — Wendy, Michael, and John — to Neverland and tries to outwit his nemesis, Captain Hook.",https://cdn.vocabulary.com/units/lv6rbwor/cover.jpeg?width=220&v=177404b8c27,https://www.amazon.com/dp/0553211781?tag=vocabulary01-20,J.M. Barrie,Literature,/lists/lv6rbwor/peter-pan
Pelé,The King of Soccer,"This biography, told in graphic form, explores the life of the famed Brazilian soccer player.",https://cdn.vocabulary.com/units/lveq2egc/cover.jpeg?width=220&v=175412dc86e,https://www.amazon.com/dp/1626729794?tag=vocabulary01-20,Eddy Simon,"Grade 5,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/lveq2egc/pele
200 Words Every 10th Grader Should Know How to Spell,,Vocabulary.com has compiled this collection of spelling words for students in 10th grade. Use the Spelling Bee with these lists to watch your spelling skills soar.,https://cdn.vocabulary.com/units/lvfnq7gl/feature.png?width=500&v=18a47dd12be,,,Grade 10,/lists/lvfnq7gl/words-every-10th-grader-should-know-how-to-spell
Ripped from the Headlines: September 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/lvobfngb/feature.png?width=500&v=191c2af6037,,,Events,/lists/lvobfngb/ripped-from-the-headlines-september-2023
The Strangers,"Greystone Secrets, Book 1","Chess, Natalie, and Finn Greystone attempt to find their missing mother and three kidnapped children.",https://cdn.vocabulary.com/units/lwsjmcvk/cover.jpeg?width=220&v=1705ec7230b,https://www.amazon.com/dp/0062838385?tag=vocabulary01-20,Margaret Peterson Haddix,Grade 5,/lists/lwsjmcvk/strangers
The GED Science Test,,"Master the science of GED prep! Our vocabulary lists will help reinforce your understanding of the major topics covered on the GED Science Test, including the scientific method, life science, physical science, earth science, and more. Learn these essential terms to improve your test score and your confidence.",https://cdn.vocabulary.com/units/lxbcrqgt/feature.png?width=500&v=17888cf2ee9,,,"Grade 11,Grade 12,Test-Prep",/lists/lxbcrqgt/ged-science-test
In the Year of the Boar and Jackie Robinson,,"After she moves to New York City from China, Shirley struggles to fit in and make friends — until she discovers baseball.",https://cdn.vocabulary.com/units/lyrjwxwc/cover.jpeg?width=220&v=170ca418c45,https://www.amazon.com/dp/0064401758?tag=vocabulary01-20,Bette Bao Lord,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/lyrjwxwc/in-the-year-of-the-boar-and-jackie-robinson
The Shakespeare Stealer,,"This novel, set in Elizabethan England, tells the story of an orphan boy who attempts to steal a copy of Shakespeare's Hamlet.",https://cdn.vocabulary.com/units/lyu43jqc/cover.jpeg?width=220&v=1756657f04c,https://www.amazon.com/dp/0141305959?tag=vocabulary01-20,Gary Blackwood,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/lyu43jqc/shakespeare-stealer
Goodbye Stranger,,"Bridge, Emily, and Tab are best friends who make a promise never to fight – but when seventh grade arrives, keeping their promise is more difficult than they expected.",https://cdn.vocabulary.com/units/lzjgd6vu/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0385743173?tag=vocabulary01-20,Rebecca Stead,Literature,/lists/lzjgd6vu/goodbye-stranger
Redemptor,,"In this sequel to Raybearer, seventeen-year-old Tarisai Kunleo, as the Empress of Aritsar, makes a deal with demons to stop the annual sacrifices of two hundred children.",https://cdn.vocabulary.com/units/lzoceszp/cover.png?width=220&v=18a46ee3a4e,https://www.amazon.com/dp/1419739840?tag=vocabulary01-20,Jordan Ifueko,Literature,/lists/lzoceszp/redemptor
"Ties That Bind, Ties That Break",,"In this historical novel, an upper-class Chinese girl refuses to have her feet bound and must face the social consequences of her decision.",https://cdn.vocabulary.com/units/m2ocycxt/cover.jpeg?width=220&v=1715b8d7021,https://www.amazon.com/dp/0440415993?tag=vocabulary01-20,Lensey Namioka,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/m2ocycxt/ties-that-bind-ties-that-break
Ripped from the Headlines: September 2024,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/m2whbzlh/feature.png?width=500&v=1922f474abe,,,Events,/lists/m2whbzlh/ripped-from-the-headlines-september-2024
March: Book Two,,"Written with Andrew Aydin and illustrated by Nate Powell, Congressman John Lewis's award-winning graphic novel chronicles his experiences in the U.S. Civil Rights Movement.",https://cdn.vocabulary.com/units/m3ikihjh/cover.jpeg?width=220&v=16c2506f599,https://www.amazon.com/dp/1603094008?tag=vocabulary01-20,John Lewis,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/m3ikihjh/march-book-two
"Pax, Journey Home",,"Pax, a fox, reunites with Peter, the boy who once cared for him, though both are struggling in the aftermath of war.",https://cdn.vocabulary.com/units/m3s65srs/cover.jpeg?width=220&v=17dc8cdb69c,https://www.amazon.com/dp/0062930346?tag=vocabulary01-20,Sara Pennypacker,"Grade 6,Just for Fun",/lists/m3s65srs/pax-journey-home
A Christmas Carol,,"On Christmas Eve, cruel penny-pincher Ebenezer Scrooge is visited by three spirits who show him visions of his past, present, and future. Read the full text here.",https://cdn.vocabulary.com/units/m3v55ze6/cover.jpeg?width=220&v=16c248b0eac,https://www.amazon.com/dp/1334169675?tag=vocabulary01-20,Charles Dickens,"Grade 7,Literature,Just for Fun",/lists/m3v55ze6/christmas-carol
The Phantom Tollbooth,,"In this novel filled with wordplay, the eternally bored Milo travels to the Lands Beyond and embarks on a quest to rescue Rhyme and Reason. Learn these words from Norton Juster's beloved classic.",https://cdn.vocabulary.com/units/m52r34yc/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B00ERK01R6?tag=vocabulary01-20,Norton Juster,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/m52r34yc/phantom-tollbooth
English Vocabulary Derived from French,,"Bonjour, vocabulary connoisseurs! Did you know that almost 30% of words in the English language come from French? Brush up on these common English words derived from French and show everyone that your vocabulary is the crème de la crème.",https://cdn.vocabulary.com/units/m5nm36xq/feature.png?width=500&v=19138ad69b6,,,Roots & Affixes,/lists/m5nm36xq/english-words-and-terms-derived-from-french
Across Five Aprils,,"Jethro Creighton lives on a farm in southern Illinois when the Civil War begins. As he comes of age, the war impacts his family in ways he never could have imagined.",https://cdn.vocabulary.com/units/m5xxnugr/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0425182789?tag=vocabulary01-20,Irene Hunt,"Grade 6,Grade 7,Grade 8,Literature",/lists/m5xxnugr/across-five-aprils
Ghost Boys,,"In this thought-provoking exploration of bias and injustice, a twelve-year-old boy meets the ghost of Emmett Till (an African-American teen who was lynched in 1955) in the afterlife.",https://cdn.vocabulary.com/units/m622eudg/cover.jpeg?width=220&v=16c30143ffb,https://www.amazon.com/dp/0316262285?tag=vocabulary01-20,Jewell Parker Rhodes,Literature,/lists/m622eudg/ghost-boys
Harry Potter and the Cursed Child,,"Harry Potter now has children of his own, but when his son Albus begins school at Hogwarts, it seems that the past is returning to haunt them both.",https://cdn.vocabulary.com/units/m7lmtesh/cover.jpeg?width=220&v=1823a986815,https://www.amazon.com/dp/1338099132?tag=vocabulary01-20,J.K. Rowling,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/m7lmtesh/harry-potter-and-the-cursed-child
In Cold Blood,,"In a groundbreaking work of nonfiction, Truman Capote investigates the brutal murder of a small-town Kansas family and the trial of the killers.",https://cdn.vocabulary.com/units/m7vg6oi5/cover.jpeg?width=220&v=1826a845000,https://www.amazon.com/dp/0679745580?tag=vocabulary01-20,Truman Capote,"Grade 12,Non-Fiction,Just for Fun",/lists/m7vg6oi5/in-cold-blood
Anything But Typical,,A twelve-year-old boy with autism strikes up an online friendship but worries about meeting his new friend in person.,https://cdn.vocabulary.com/units/maefslgr/cover.jpeg?width=220&v=1705a3ebac8,https://www.amazon.com/dp/1416995005?tag=vocabulary01-20,Nora Raleigh Baskin,Literature,/lists/maefslgr/anything-but-typical
Far from the Tree,,"In this National Book Award-winning novel, three siblings raised in different households attempt to forge relationships with one another.",https://cdn.vocabulary.com/units/mbzlwnag/cover.jpeg?width=220&v=16c301c1b21,https://www.amazon.com/dp/0062330632?tag=vocabulary01-20,Robin Benway,Literature,/lists/mbzlwnag/far-from-the-tree
Orphan Island,,"A group of children live happily on an idyllic island — but once a year, a boat takes the oldest child away and brings a new child to the island. Jinny, now the eldest, must care for the new arrival while preparing for the day when she must leave.",https://cdn.vocabulary.com/units/mcfsj4x6/cover.jpeg?width=220&v=16c3011c6d3,https://www.amazon.com/dp/0062443429?tag=vocabulary01-20,Laurel Snyder,Literature,/lists/mcfsj4x6/orphan-island
