Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
The Crossover,,Twin brothers Josh and Jordan Bell clash both on and off the basketball court. How high can you score on this list of words from Alexander's award-winning novel in verse?,https://cdn.vocabulary.com/units/z4wo6wki/cover.jpeg?width=220&v=17ff4d3071d,https://www.amazon.com/dp/0544935209?tag=vocabulary01-20,Kwame Alexander,"Grade 5,Grade 7,Literature,Non-Fiction",/lists/z4wo6wki/crossover
King and the Dragonflies,,King tries to help his best friend escape a troubled home while coping with the death of his brother.,https://cdn.vocabulary.com/units/z6suslva/cover.jpeg?width=220&v=175e0d1783f,https://www.amazon.com/dp/1338129333?tag=vocabulary01-20,Kacen Callender,Literature,/lists/z6suslva/king-and-the-dragonflies
Power Suffixes,Flex Your Vocab Muscles with These Essential Word Endings,Hoping to punch up your vocabulary? Knock out even the most challenging words with our collection of common English suffixes.,https://cdn.vocabulary.com/units/z7oijolz/feature.png?width=500&v=192d3be06a9,,,Roots & Affixes,/lists/z7oijolz/power-suffixes
Ground Zero,A Novel of 9/11,"A teen in New York City fights for his life during the September 11, 2001 attack on the World Trade Center, while on September 11, 2019, a teen in Afghanistan gets caught up in war.",https://cdn.vocabulary.com/units/zadnoscz/cover.jpeg?width=220&v=178ccce5f2b,https://www.amazon.com/dp/1338245759?tag=vocabulary01-20,Alan Gratz,Literature,/lists/zadnoscz/ground-zero
Jazz,,"Set during the Harlem Renaissance, this follow-up to the Pulitzer Prize-winning Beloved explores a love triangle that ends violently.",https://cdn.vocabulary.com/units/zamwwes5/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1400076218?tag=vocabulary01-20,Toni Morrison,Literature,/lists/zamwwes5/jazz
Everlost,,"After a deadly car crash, fourteen-year-olds Nick and Allie try to find their purpose as they wander around Everlost, a magical world halfway between life and death.",https://cdn.vocabulary.com/units/zaqjvb5l/cover.jpeg?width=220&v=18018a21a33,https://www.amazon.com/dp/0689872380?tag=vocabulary01-20,Neal Shusterman,Literature,/lists/zaqjvb5l/everlost
The Rock and the River,,"Growing up in Chicago in the 1960s, Sam is a witness to both racism and the growing Civil Rights Movement. But when his father and brother embrace conflicting tactics for confronting prejudice and violence in their community, Sam must figure out where his loyalties lie.",https://cdn.vocabulary.com/units/zbicvala/cover.jpeg?width=220&v=16c2ffb818a,https://www.amazon.com/dp/1416978038?tag=vocabulary01-20,Kekla Magoon,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/zbicvala/rock-and-the-river
Merci Suárez Changes Gears,,"For Merci Suárez, sixth grade is a year of change. A scholarship student at the posh Seaward Pines Academy, Merci must juggle extra community service and family responsibilities, all while coping with a nasty classmate and her beloved grandfather's declining health.",https://cdn.vocabulary.com/units/zbk5ts2o/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/076369049X?tag=vocabulary01-20,Meg Medina,"Literature,Non-Fiction",/lists/zbk5ts2o/merci-suarez-changes-gears
Harry Potter and the Goblet of Fire,,"In the fourth book of the Harry Potter series, the Triwizard Tournament brings foreign students — and unexpected dangers — to Hogwarts.",https://cdn.vocabulary.com/units/zch23pt4/cover.jpeg?width=220&v=18217958d8e,https://www.amazon.com/dp/0439139597?tag=vocabulary01-20,J.K. Rowling,Literature,/lists/zch23pt4/harry-potter-and-the-goblet-of-fire
The Cruel Prince,,"Seventeen-year-old Jude, who was kidnapped by a faerie soldier when she was a child, fights for a position of power in the faerie kingdom. This is the first book in the Folk of the Air trilogy.",https://cdn.vocabulary.com/units/zd644bvs/cover.jpeg?width=220&v=16c777b2367,https://www.amazon.com/dp/031631031X?tag=vocabulary01-20,Holly Black,"Grade 8,Literature",/lists/zd644bvs/cruel-prince
Al Capone Does My Shirts,,"In 1935, twelve-year-old Moose moves to Alcatraz Island with his parents and his autistic sister Natalie. With a little help from his new friend Piper, Moose learns to adapt to life at the notorious prison.",https://cdn.vocabulary.com/units/zdgunsn6/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0399238611?tag=vocabulary01-20,Gennifer Choldenko,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/zdgunsn6/al-capone-does-my-shirts
Paper Towns,,"When his old friend (and crush) Margo disappears, Quentin tries to find out what happened to her by following the clues she left behind.",https://cdn.vocabulary.com/units/zes2voqb/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/014241493X?tag=vocabulary01-20,John Green,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/zes2voqb/paper-towns
Punching Bag,,"In this sequel to Free Lunch, the author recounts how, as a teenager in Texas, he struggled to protect himself and his younger brother from the angry outbursts of their parents.",https://cdn.vocabulary.com/units/zfbhpne7/cover.png?width=220&v=190bcbac610,https://www.amazon.com/dp/132405221X?tag=vocabulary01-20,Rex Ogle,Non-Fiction,/lists/zfbhpne7/punching-bag
"Commonly Confused Words, Grades 11–12",,Commonly confused words are pairs or groups of words that share similar spellings or pronunciations but have different meanings or usages. This collection features commonly confused words that eleventh- and twelfth-grade students frequently encounter while reading or taking standardized tests.,https://cdn.vocabulary.com/units/zfg6tz76/feature.png?width=500&v=18e1a70735d,,,"Grade 11,Grade 12",/lists/zfg6tz76/commonly-confused-words-grades-11-and-12
The Stars Beneath Our Feet,,"In this novel, a 12-year-old boy uses his passion for building to come to terms with his brother's death.",https://cdn.vocabulary.com/units/zfjelaji/cover.jpeg?width=220&v=189e03ec8d6,https://www.amazon.com/dp/1524701246?tag=vocabulary01-20,David Barclay Moore,"Grade 5,Literature,Non-Fiction",/lists/zfjelaji/stars-beneath-our-feet
The Devil's Arithmetic,,"During a Passover Seder, 12-year-old Hannah is mysteriously transported from 1980s New York to Poland during World War II. When Hannah is forced into a concentration camp, her survival depends on understanding the depraved arithmetic the Nazis use to keep track of their prisoners.",https://cdn.vocabulary.com/units/zfmqv2hj/cover.jpeg?width=220&v=18259a8f17e,https://www.amazon.com/dp/0142401099?tag=vocabulary01-20,Jane Yolen,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/zfmqv2hj/devils-arithmetic
One Crazy Summer,,"In the summer of 1968, three sisters travel to California to visit their estranged mother. While there, they learn about the fight for equality and civil rights.",https://cdn.vocabulary.com/units/zfrij4sy/cover.jpeg?width=220&v=16c30037e46,https://www.amazon.com/dp/0060760907?tag=vocabulary01-20,Rita Williams-Garcia,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/zfrij4sy/one-crazy-summer
The Importance of Being Earnest,,Jack and Algernon — two bachelors in 19th-century England — use false identities to get what they want — and get into trouble — in this comedy by Oscar Wilde. Read the full text here.,https://cdn.vocabulary.com/units/zfwpksja/cover.jpeg?width=220&v=18a22c37a8d,https://www.amazon.com/dp/0486264785?tag=vocabulary01-20,Oscar Wilde,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/zfwpksja/importance-of-being-earnest
The Long Ride,,"In 1970s New York, seventh-grader Jamila Clarke must take a forty-minute bus ride to a new school as part of an experiment for racial integration.",https://cdn.vocabulary.com/units/zgkog4wn/cover.png?width=220&v=18954cefb3b,https://www.amazon.com/dp/0553534254?tag=vocabulary01-20,Marina Budhos,"Grade 6,Grade 7,Grade 8,Literature",/lists/zgkog4wn/long-ride
Ordinary Hazards,A Memoir,"In this memoir, told in verse, poet Nikki Grimes explores her traumatic childhood and the development of her love of writing.",https://cdn.vocabulary.com/units/zgnxrsb4/cover.jpeg?width=220&v=170c5c745a5,https://www.amazon.com/dp/1629798819?tag=vocabulary01-20,Nikki Grimes,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/zgnxrsb4/ordinary-hazards
Walk Two Moons,,"While trying to track down her missing mother, thirteen-year-old Salamanca entertains her grandparents with strange stories about a girl named Phoebe Winterbottom.",https://cdn.vocabulary.com/units/zhsblvyp/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0064405176?tag=vocabulary01-20,Sharon Creech,"Grade 5,Grade 6,Grade 7,Grade 8",/lists/zhsblvyp/walk-two-moons
Games of Deception,The True Story of the First U.S. Olympic Basketball Team at the 1936 Olympics in Hitler's Germany,"This nonfiction account traces the history of basketball through the U.S. team's first Olympic competition, in pre-World War II Germany.",https://cdn.vocabulary.com/units/zhtzrocg/cover.jpeg?width=220&v=17d2e6d05ab,https://www.amazon.com/dp/0525514651?tag=vocabulary01-20,Andrew Maraniss,Non-Fiction,/lists/zhtzrocg/games-of-deception
Power Prefixes,Boost Your Word Knowledge with These Essential Affixes,Our collection of potent prefixes will add to your etymological expertise and help you deduce the meanings of even the most complex words.,https://cdn.vocabulary.com/units/zhvfrgrz/feature.png?width=500&v=192c3f1fdfa,,,"Test-Prep,Roots & Affixes",/lists/zhvfrgrz/power-prefixes
Metamorphosis,,"Gregor Samsa wakes up to find that he has transformed into a monstrous insect. Learn these words from Kafka's exploration of alienation, and conformity. Read the full text, translated by Ian Johnston, here.",https://cdn.vocabulary.com/units/zhypqgor/cover.jpeg?width=220&v=16e4210cd7d,https://www.amazon.com/dp/0812985141?tag=vocabulary01-20,Franz Kafka,"Grade 9,Grade 10,Grade 12",/lists/zhypqgor/metamorphosis
Forget Me Not,,"Waking up from a two-week coma, eighteen-year-old Stevie Green has trouble remembering events and people from the past two years of her life in a small town in Pennsylvania.",https://cdn.vocabulary.com/units/zinjbsh4/cover.png?width=220&v=18b6d8e2465,https://www.amazon.com/dp/166590237X?tag=vocabulary01-20,Alyson Derrick,Literature,/lists/zinjbsh4/forget-me-not
The Golden Goblet,,"An orphan living in ancient Egypt, twelve-year-old Ranofer dreams of becoming a master goldsmith — but instead he must work at menial jobs for his cruel half-brother. When Ranofer discovers a stolen goblet in his brother's possession, he believes he may have a chance at a new life.",https://cdn.vocabulary.com/units/zj4nn3c2/cover.jpeg?width=220&v=16c300d5373,https://www.amazon.com/dp/0140303359?tag=vocabulary01-20,Eloise Jarvis McGraw,"Grade 6,Grade 7,Grade 8,Literature",/lists/zj4nn3c2/golden-goblet
Eleanor & Park,,Rainbow Rowell's best-selling novel chronicles an unlikely love story between two teens struggling to fit in.,https://cdn.vocabulary.com/units/zmuyqkwy/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1250012570?tag=vocabulary01-20,Rainbow Rowell,Grade 10,/lists/zmuyqkwy/eleanor-park
Violets Are Blue,,"Following her parents' divorce, twelve-year-old Wren uses her interest in special effects makeup to make friends at a new school while overcoming struggles with her mother at home.",https://cdn.vocabulary.com/units/zmxog5mn/cover.jpeg?width=220&v=17f88a7103c,https://www.amazon.com/dp/1534469184?tag=vocabulary01-20,Barbara Dee,Literature,/lists/zmxog5mn/violets-are-blue
Art Attack: The Vocabulary of Creativity,Essential Words from the Art World,"Whether it’s dance or drama, painting or poetry, each form of art has a unique lexicon that helps us describe and understand it. Whether you’re an aspiring poet, a virtuoso musician, a theater geek, or just a fan, this collection has all the words you’ll need to explain, admire, and critique the visual and performing arts.",https://cdn.vocabulary.com/units/zp4k36ye/feature.png?width=500&v=171718cf0d5,,,"Grade 11,Grade 12,Just for Fun",/lists/zp4k36ye/art-attack-the-vocabulary-of-creativity
Any Day with You,,"Kaia spends her summer making a movie influenced by Filipino folklore, while trying to convince her beloved grandfather not to return to the Philippines.",https://cdn.vocabulary.com/units/zrjh7g42/cover.jpeg?width=220&v=17b980ab38d,https://www.amazon.com/dp/0525707603?tag=vocabulary01-20,Mae Respicio,Literature,/lists/zrjh7g42/any-day-with-you
On the Come Up,,"Bri aspires to be a rapper — but to make her dreams come true, she'll need to overcome family hardships, prejudice at school, and misconceptions about her art.",https://cdn.vocabulary.com/units/zrpxcpn6/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0062498568?tag=vocabulary01-20,Angie Thomas,"Literature,Non-Fiction",/lists/zrpxcpn6/on-the-come-up
Moon Over Manifest,,"During the Great Depression, Abilene Tucker tries to solve a mystery in her father's hometown of Manifest, Kansas, while also learning about Manifest's fascinating past.",https://cdn.vocabulary.com/units/zs6noojc/cover.jpeg?width=220&v=16c30179ce9,https://www.amazon.com/dp/0375858296?tag=vocabulary01-20,Clare Vanderpool,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/zs6noojc/moon-over-manifest
Three Little Words,A Memoir,"When her mother could not care for her, Ashley Rhodes-Courter moved between fourteen different foster homes over nine years. In this memoir, she retraces her heartbreaking journey.",https://cdn.vocabulary.com/units/zsd536a6/cover.jpeg?width=220&v=16c250b1e40,https://www.amazon.com/dp/1416948074?tag=vocabulary01-20,Ashley Rhodes-Courter,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/zsd536a6/three-little-words
Accountable,The True Story of a Racist Social Media Account and the Teenagers Whose Lives It Changed,"Focusing on how a high school student's Instagram account shattered a small town in California, the author explores how much responsibility our society should have in preventing the spread of hateful ideas.",https://cdn.vocabulary.com/units/ztk622ey/cover.png?width=220&v=18cfedb2799,https://www.amazon.com/dp/0374314349?tag=vocabulary01-20,Dashka Slater,"Literature,Non-Fiction",/lists/ztk622ey/accountable
The Witch Boy,,"Aster is forbidden from learning magic because he is a boy, but when a sinister creature threatens his world, performing magic may be the only way he can save his family and friends. Learn these words from the bewitching graphic novel by Molly Knox Ostertag.",https://cdn.vocabulary.com/units/ztnipcni/cover.jpeg?width=220&v=16d26daa302,https://www.amazon.com/dp/133808951X?tag=vocabulary01-20,Molly Knox Ostertag,"Grade 5,Literature,Non-Fiction",/lists/ztnipcni/witch-boy
The Circuit,,This collection of autobiographical short stories by Francisco Jiménez explores the immigrant experience in the United States.,https://cdn.vocabulary.com/units/zuodvehb/cover.jpeg?width=220&v=16de01eaa99,https://www.amazon.com/dp/0826317979?tag=vocabulary01-20,Francisco Jiménez,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/zuodvehb/circuit
The Weight of Blood,,"In the small town of Springville, Georgia, the struggle to hide family secrets comes to a bloody end in Madison Washington's senior year of high school.",https://cdn.vocabulary.com/units/zuz4kaxz/cover.png?width=220&v=18cd1ae2695,https://www.amazon.com/dp/0063029146?tag=vocabulary01-20,Tiffany D. Jackson,Literature,/lists/zuz4kaxz/weight-of-blood
A Night to Remember,,"In this non-fiction book, Walter Lord provides a detailed account of the Titanic's fatal collision with an iceberg and the behavior of the passengers and crew in the aftermath.",https://cdn.vocabulary.com/units/zvjdy2kq/cover.jpeg?width=220&v=17f8891f45e,https://www.amazon.com/dp/0805077642?tag=vocabulary01-20,Walter Lord,"Grade 6,Grade 7,Grade 8,Non-Fiction",/lists/zvjdy2kq/night-to-remember
Creative Writing: High School,,"If you need inspiration for your next story or poem, be sure to review this list of words related to creative writing. We won't keep you in suspense: you'll learn all about plot, characterization, dialogue, and more.",https://cdn.vocabulary.com/units/zvyovlmv/feature.png?width=500&v=1825f055bf1,,,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/zvyovlmv/creative-writing-high-school
Ripped from the Headlines: September 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/zw52e4dj/feature.png?width=500&v=18a70592a0b,,,Events,/lists/zw52e4dj/ripped-from-the-headlines-september-2022
And Then There Were None,,Investigate these words from Agatha Christie's masterpiece to figure out why it's the world's best-selling mystery novel.,https://cdn.vocabulary.com/units/zwth4m5q/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0062073486?tag=vocabulary01-20,Agatha Christie,"Literature,Just for Fun",/lists/zwth4m5q/and-then-there-were-none
The Handmaid's Tale,,"In this dystopian novel, America is a totalitarian theocracy in which young women are conscripted to serve the political elite.",https://cdn.vocabulary.com/units/zwwoivqw/cover.jpeg?width=220&v=188f810cf0b,https://www.amazon.com/dp/038549081X?tag=vocabulary01-20,Margaret Atwood,Just for Fun,/lists/zwwoivqw/handmaids-tale
"Winesburg, Ohio",A Group of Tales of Ohio Small-Town Life,This collection of interlinked short stories centers around protagonist George Willard and the inhabitants of his hometown.,https://cdn.vocabulary.com/units/zx64qrvr/cover.jpeg?width=220&v=177d9a08519,https://www.amazon.com/dp/0451529952?tag=vocabulary01-20,Sherwood Anderson,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/zx64qrvr/winesburg-ohio
No Summit out of Sight,The True Story of the Youngest Person to Climb the Seven Summits,This memoir recounts the incredible journey of Jordan Romero — the youngest person to climb the world's tallest mountains of every continent.,https://cdn.vocabulary.com/units/zxkf3gf4/cover.jpeg?width=220&v=17e2aadcd03,https://www.amazon.com/dp/1481432761?tag=vocabulary01-20,Jordan Romero,Non-Fiction,/lists/zxkf3gf4/no-summit-out-of-sight
The Moonlit Vine,,"Fourteen-year-old Taína (Ty) Perez is overwhelmed by troubles within her family, school, and gang-filled neighborhood, when her dying Puerto Rican grandmother passes down sacred objects that had belonged to their ancestral Taíno leader and warrior.",https://cdn.vocabulary.com/units/zxnoos5l/cover.png?width=220&v=192bf759dce,https://www.amazon.com/dp/1643795805?tag=vocabulary01-20,Elizabeth Santiago,Literature,/lists/zxnoos5l/moonlit-vine
"You Don't Know Everything, Jilly P!",,"After discovering that her little sister was born Deaf, twelve-year-old Jilly learns that life doesn't always work the same way for everyone.",https://cdn.vocabulary.com/units/zyu56gf2/cover.jpeg?width=220&v=17fe6367b06,https://www.amazon.com/dp/0545956250?tag=vocabulary01-20,Alex Gino,Literature,/lists/zyu56gf2/you-dont-know-everything-jilly-p
